-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09
-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09
-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09
-4.947E-09	-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09
-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	6.002E-09	6.002E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09
-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	0.000E+00	6.002E-09	6.002E-09	6.002E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09
0.000E+00	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	0.000E+00
0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09
0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	0.000E+00
-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	6.002E-09	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09	-4.947E-09
