   1.8144653e+00   1.8112723e+00   1.7933280e+00   1.7597530e+00   1.7105737e+00   1.6467040e+00   1.5698903e+00   1.4826112e+00   1.3878704e+00   1.2888356e+00   1.1884297e+00   1.0892359e+00   9.9389049e-01   9.0589863e-01   8.3622080e-01   7.9909263e-01   7.9017743e-01   7.9636953e-01   8.0754722e-01   8.1774327e-01   8.2300528e-01   8.2077301e-01   8.1043684e-01   7.9415297e-01   7.7807170e-01   7.6998189e-01   7.7265688e-01   7.8770570e-01   8.1621843e-01   8.5816142e-01   9.1348881e-01   9.8123703e-01   1.0579185e+00   1.1388983e+00   1.2199283e+00   1.2975607e+00   1.3691589e+00   1.4330161e+00   1.4885714e+00   1.5364987e+00   1.5784857e+00   1.6167041e+00   1.6531157e+00   1.6888334e+00   1.7237206e+00   1.7563542e+00   1.7843102e+00   1.8046538e+00
   1.6873471e+00   1.7698404e+00   1.8279099e+00   1.8617457e+00   1.8690589e+00   1.8467642e+00   1.7939607e+00   1.7139048e+00   1.6136959e+00   1.5016921e+00   1.3844988e+00   1.2665237e+00   1.1535366e+00   1.0539847e+00   9.6915793e-01   9.0330965e-01   8.6098760e-01   8.4033836e-01   8.8388396e-01   9.9252988e-01   1.0978512e+00   1.1666984e+00   1.1602250e+00   1.0668461e+00   9.0344350e-01   7.2430410e-01   6.9304603e-01   7.9580776e-01   9.1650193e-01   0.0000000e+00   0.0000000e+00   9.6572545e-01   9.8625836e-01   1.0788992e+00   1.2216626e+00   1.3702925e+00   1.4886405e+00   1.5501375e+00   1.5444943e+00   1.4771313e+00   1.3658693e+00   1.2401937e+00   1.1423218e+00   1.1178321e+00   1.1814711e+00   1.3067150e+00   1.4486510e+00   1.5794090e+00
   1.0030411e+00   1.0325997e+00   1.1652901e+00   1.3857444e+00   1.6228018e+00   1.8174838e+00   1.9405781e+00   1.9910220e+00   1.9878969e+00   1.9576643e+00   1.9228297e+00   1.9002737e+00   1.8883126e+00   1.8625526e+00   1.8021579e+00   1.6937848e+00   1.5290359e+00   1.3286339e+00   1.1627735e+00   1.1117689e+00   1.2383736e+00   1.4470904e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0067651e+00   9.5179717e-01   1.2281696e+00   1.5398276e+00   1.7609327e+00   1.8475221e+00   1.8120542e+00   1.7001007e+00   1.5574288e+00   1.4178381e+00   1.2854828e+00   1.1682003e+00   1.0973802e+00   1.0676669e+00   1.0390453e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5723030e+00   2.7268823e+00   2.8414224e+00   2.9459954e+00   3.0342824e+00   3.0879258e+00   3.0842195e+00   3.0136512e+00   2.8758228e+00   2.6722446e+00   2.4037603e+00   2.0587799e+00   1.6619481e+00   1.4751056e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5977603e+00   1.5622481e+00   1.6802390e+00   1.8471937e+00   1.9920612e+00   2.0583657e+00   2.0735947e+00   2.1113651e+00   2.2029210e+00   2.3264982e+00   2.3739289e+00   2.3108523e+00   2.1950081e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9236002e+00   3.7571414e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8003331e+00   2.4875420e+00   2.0983485e+00   1.7857165e+00   1.6548804e+00   0.0000000e+00   0.0000000e+00   1.7270363e+00   1.9725139e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7120458e+00   3.1664599e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6790396e+00   1.5961166e+00   1.7876911e+00   2.4684759e+00   0.0000000e+00   0.0000000e+00   3.5884940e+00   3.9726667e+00   3.5055378e+00   2.5489510e+00   1.6599595e+00   1.1851597e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.2761441e+00   3.4645413e+00   2.4022064e+00   2.0700111e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1010549e+00   2.3471496e+00   2.6599008e+00   2.8235105e+00   3.4756655e+00   4.3799437e+00   4.6386635e+00   4.0563894e+00   3.0135966e+00   1.8994388e+00   1.2209759e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9726166e+00   3.9136186e+00   3.0616084e+00   2.4528900e+00   2.6524333e+00   3.1331545e+00   3.3859388e+00   3.3787912e+00   3.3732741e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2335459e+00   2.8442280e+00   2.8498915e+00   2.9494331e+00   2.7238028e+00   2.4559400e+00   1.9737712e+00   1.6724602e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3135002e+00   3.9409192e+00   4.7061526e+00   5.0694181e+00   4.8943791e+00   4.4635623e+00   4.1791361e+00   3.8817715e+00   3.3910050e+00   3.1658288e+00   3.2170347e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5760322e+00   3.9973831e+00   3.8562167e+00   3.6900195e+00   3.7962526e+00   3.4426465e+00   2.7312759e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7878659e+00   4.6006894e+00   5.2349068e+00   5.8923497e+00   6.5088407e+00   6.6960853e+00   6.2836882e+00   5.5665110e+00   4.8490565e+00   4.1688955e+00   3.4568410e+00   3.0296244e+00   3.1881837e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3212591e+00   4.5081842e+00   5.8930381e+00   6.6673016e+00   6.5151573e+00   5.8580791e+00   4.8502777e+00   3.7252875e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6239846e+00   4.6328606e+00   5.2675600e+00   5.6963429e+00   6.3900247e+00   6.8578994e+00   6.8881829e+00   6.7717166e+00   6.3130638e+00   5.6963619e+00   5.3854157e+00   4.7428941e+00   3.9152012e+00   3.3626261e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6743551e+00   4.7273647e+00   5.3133580e+00   5.9674733e+00   6.6043002e+00   6.5758820e+00   5.8751761e+00   5.0541385e+00   3.9093903e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2245785e+00   4.3557782e+00   4.8643450e+00   5.1743199e+00   5.7554031e+00   6.1754710e+00   6.0041097e+00   5.7436362e+00   5.6464215e+00   5.2004040e+00   4.7145653e+00   4.5748032e+00   4.6393361e+00   3.6653340e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.0104070e+00   5.1026255e+00   5.0274904e+00   4.5030068e+00   4.4021656e+00   4.1678409e+00   4.0251028e+00   3.7442239e+00   2.8270871e+00   2.0632355e+00   2.0119119e+00   2.3216893e+00   2.1572132e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3780988e+00   4.0358533e+00   4.4774376e+00   4.3791573e+00   4.3677555e+00   4.6631429e+00   4.4801279e+00   4.0179048e+00   3.9771378e+00   3.6798835e+00   3.2102953e+00   3.0641401e+00   4.0474374e+00   4.1828192e+00   2.3778215e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2045377e+00   3.1126293e+00   3.5908666e+00   3.0997732e+00   2.5980038e+00   2.3774508e+00   2.4190849e+00   3.1084559e+00   3.8099471e+00   3.6667021e+00   2.5388053e+00   0.0000000e+00   1.2207458e+00   1.6779462e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9098569e+00   4.9766431e+00   4.4843169e+00   4.2955576e+00   4.3083924e+00   4.3269695e+00   4.6052227e+00   4.7222637e+00   4.7259691e+00   4.9313284e+00   5.0190377e+00   4.9422683e+00   4.8918245e+00   5.0493428e+00   5.0899413e+00   2.8933183e+00   2.1906447e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.4640734e+00   2.6996528e+00   2.7940029e+00   2.4783132e+00   2.5885817e+00   2.7952859e+00   4.1103508e+00   6.0525444e+00   6.7302347e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.3502028e+00   5.4728511e+00   5.1273112e+00   4.9501058e+00   5.2228243e+00   5.4672339e+00   6.0135435e+00   6.5675440e+00   6.8474604e+00   7.1898484e+00   7.4442663e+00   7.3670932e+00   7.3923617e+00   7.1650072e+00   6.0867746e+00   3.7935112e+00   2.2401446e+00   0.0000000e+00   0.0000000e+00   3.8053437e+00   3.3838644e+00   3.6519481e+00   4.6955682e+00   4.9968245e+00   4.8602711e+00   5.3587873e+00   6.2148739e+00   7.5890954e+00   8.6360524e+00   7.7187067e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
