-START-OF-DATA-
0.0     0.0
  1931.5     0.0E-12
  1932.5     0.0E-12
  1933.5     0.0E-12
  1934.5     0.0E-12
  1935.5     0.0E-12
  1936.5     0.1E-12
  1937.5     0.1E-12
  1938.5     0.1E-12
  1939.5     0.2E-12
  1940.5     0.3E-12
  1941.5     0.4E-12
  1942.5     0.6E-12
  1943.5     0.8E-12
  1944.5     1.1E-12
  1945.5     1.4E-12
  1946.5     2.0E-12
  1947.5     2.9E-12
  1948.5     4.0E-12
  1949.5     5.3E-12
  1950.5     6.7E-12
  1951.5     8.2E-12
  1952.5     9.8E-12
  1953.5    11.6E-12
  1954.5    13.6E-12
  1955.5    15.8E-12
  1956.5    18.4E-12
  1957.5    21.4E-12
  1958.5    24.6E-12
  1959.5    28.1E-12
  1960.5    32.1E-12
  1961.5    36.8E-12
  1962.5    42.1E-12
  1963.5    48.2E-12
  1964.5    55.4E-12
  1965.5    63.6E-12
  1966.5    72.8E-12
  1967.5    83.1E-12
  1968.5    94.7E-12
  1969.5   107.7E-12
  1970.5   122.0E-12
  1971.5   137.5E-12
  1972.5   154.3E-12
  1973.5   172.7E-12
  1974.5   192.9E-12
  1975.5   213.5E-12
  1976.5   233.4E-12
  1977.5   252.6E-12
  1978.5   270.5E-12
  1979.5   287.9E-12
  1980.5   305.7E-12
  1981.5   322.1E-12
  1982.5   337.9E-12
  1983.5   354.4E-12
  1984.5   370.8E-12
  1985.5   388.9E-12
  1986.5   407.5E-12
  1987.5   427.2E-12
  1988.5   448.3E-12
  1989.5   467.4E-12
  1990.5   482.3E-12
  1991.5   494.4E-12
  1992.5   504.3E-12
  1993.5   512.3E-12
  1994.5   519.4E-12
  1995.5   525.0E-12
  1996.5   529.2E-12
  1997.5   532.9E-12
    1998   532.9E-12
999999.0   532.9E-12
-END-OF-DATA-

