1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05
1e-05	271.51	271.54	271.67	271.99	272.5	272.59	272.56	272.03	271.7	271.57	271.52	271.51	271.54	271.62	271.7	271.89	272.27	272.41	271.84	271.47	271.35	271.32	271.31	271.32	271.31	271.31	271.31	271.32	271.31	271.31	271.33	271.34	271.34	271.36	1e-05
274.15	274.35	274.98	275.72	276.37	276.88	276.74	276.3	275.52	274.8	274.55	274.65	274.64	274.75	274.91	275.04	275.43	276.09	276.41	275.55	274.9	274.09	273.45	273.05	272.82	272.57	272.58	272.67	272.87	272.82	272.55	272.84	273.09	273.04	273.37	273.95
279.74	280.33	281.1	281.87	282.7	283.34	283.32	282.63	281.5	281.16	281.32	281.73	281.86	281.88	281.8	281.71	281.86	282.13	282.96	282.47	281.12	279.33	278.69	278.5	278.58	278.44	278.58	278.67	278.77	278.8	278.42	278.54	278.77	278.83	278.99	279.26
282.43	283.03	283.78	284.46	285.38	286.21	286.55	286.04	285.06	284.71	284.85	285.26	285.25	285.07	284.9	284.68	284.46	284.39	285.4	1e-05	282.28	281.46	281.24	281.26	281.47	281.54	281.7	281.95	282.26	282.46	282.22	281.88	282.13	281.89	281.8	282
284.85	285.47	286.28	287.04	287.95	289.29	290.02	289.95	289.01	288.77	288.56	288.55	288.25	287.86	287.48	287.05	286.69	286.55	287.69	1e-05	284.53	284.15	284.19	284.28	284.42	284.3	284.39	284.7	285.6	286.4	286.01	285.04	285.06	284.64	284.4	284.47
287.22	287.96	289	289.88	289.91	291.83	292.07	291.47	291.75	292	291.47	291.13	290.66	290.15	289.63	289.1	288.73	288.65	290.08	1e-05	287.86	287.82	287.64	287.3	287.23	286.91	286.74	287.06	288.57	290.5	289.79	288.46	287.99	287.39	286.88	286.84
289.59	290.76	291.83	292.76	1e-05	294.34	294.45	293.73	294.05	294.48	293.97	293.76	293.41	292.74	292.07	291.5	291.04	290.58	293.2	1e-05	291.01	291.94	291.38	290.35	289.71	289.3	288.95	289.97	290.86	293.44	293.29	291.82	290.92	290.11	289.44	289.33
291.44	294.86	295.62	1e-05	1e-05	295.99	296.32	295.76	295.79	295.72	295.39	296.4	297.43	297.38	295.95	294.63	293.56	291.97	296.94	1e-05	1e-05	295.27	295.28	294.06	292.84	291.86	290.68	295.69	1e-05	294.69	294.3	294.36	294.3	292.91	292.18	291.88
292.73	296.35	1e-05	1e-05	1e-05	296.91	296.73	296.43	296.35	296.2	295.96	296.12	296.24	295.93	295.43	295.17	294.19	292.85	295.43	1e-05	1e-05	295.27	295.55	296.48	295.98	293.04	291.43	293.64	1e-05	294.87	294.58	294.33	294.08	293.79	293.61	293.38
