  4.0320147e+000  3.5821403e+000  2.8276898e+000  2.0514009e+000  1.6574811e+000  1.3551790e+000  1.3567445e+000  1.6874654e+000  1.6735190e+000  1.5754630e+000  1.8805541e+000  1.8080969e+000  2.0220758e+000  1.2639033e+000  9.2627350e-001  2.2958031e+000  3.6333261e+000  3.9632969e+000
  3.9025762e+000  4.0484076e+000  3.7805618e+000  3.3442308e+000  3.4064439e+000  3.6984196e+000  2.7757243e+000  1.9363964e+000  1.2422171e+000  1.5735861e+000  1.9319381e+000  2.3155850e+000  3.2650579e+000  3.2523094e+000  3.1468867e+000  2.9945665e+000  3.5705009e+000  3.7001573e+000
  7.4674652e+000  6.6335552e+000  5.5387081e+000  4.9036285e+000  4.3712411e+000  4.0648388e+000  4.5057283e+000  4.8567865e+000  4.5291734e+000  5.6748628e+000  4.7986633e+000  4.8588966e+000  3.1808539e+000  3.0349045e+000  4.0975689e+000  4.0024873e+000  6.2737039e+000  7.5358561e+000
  3.4533586e+000  3.1272321e+000  2.7265691e+000  2.5162885e+000  2.2165916e+000  1.6473464e+000  2.6420820e+000  3.1880839e+000  3.7255200e+000  3.0526369e+000  2.6788031e+000  2.8588635e+000  1.6470878e+000  1.6456864e+000  3.0997917e+000  3.8313062e+000  3.9166912e+000  3.6260441e+000
  3.4043959e+000  3.8065401e+000  4.1348958e+000  4.2192382e+000  4.2973891e+000  3.1201425e+000  2.3260742e+000  2.6928147e+000  3.6739057e+000  3.3065215e+000  3.1432157e+000  3.9904478e+000  3.2302732e+000  3.0043386e+000  1.5767257e+000  2.3936707e+000  2.9387952e+000  3.1010788e+000
  6.5179627e+000  6.4329725e+000  6.3335317e+000  6.6028697e+000  6.7443545e+000  5.1308834e+000  4.7590570e+000  6.2752420e+000  6.0970278e+000  4.9362656e+000  6.6719849e+000  7.3360976e+000  5.4142921e+000  3.3373185e+000  2.8073608e+000  4.6371661e+000  5.9283212e+000  6.5829292e+000
  4.4637166e+000  3.8335471e+000  3.6852059e+000  4.1195645e+000  4.3717377e+000  3.2951597e+000  4.4422240e+000  6.0247176e+000  2.7959000e+000  3.5314363e+000  6.8021517e+000  7.0970265e+000  4.8350445e+000  2.3930862e+000  2.1523092e+000  3.1441591e+000  4.5087057e+000  5.0798962e+000
  3.2626626e+000  2.9862920e+000  3.0098811e+000  2.9266656e+000  2.6837592e+000  1.9445092e+000  3.6794502e+000  3.7527801e+000  8.5415204e-001  2.2352674e+000  4.8424974e+000  4.9503767e+000  3.2095839e+000  1.3343368e+000  1.2745459e+000  1.7151575e+000  2.7858546e+000  3.5429721e+000
  4.7846897e+000  5.0358097e+000  5.0834212e+000  4.7815230e+000  4.3574884e+000  3.2091003e+000  2.9467790e+000  2.0867466e+000  8.1773173e-001  1.7297299e+000  2.8560822e+000  3.0915500e+000  2.5782270e+000  1.4900249e+000  1.5097517e+000  1.8074543e+000  3.4968753e+000  4.4675206e+000
  4.2986554e+000  4.7608710e+000  4.9675950e+000  5.0607367e+000  4.9543767e+000  3.2993504e+000  2.6902922e+000  1.3860439e+000  9.4374124e-001  7.4627890e-001  1.4880964e+000  1.7833401e+000  1.9937021e+000  1.6817301e+000  1.6921872e+000  2.1083169e+000  3.5507499e+000  3.8910578e+000
  2.0502667e+000  2.3567529e+000  2.6929387e+000  3.1225460e+000  3.2391212e+000  2.6216226e+000  2.7963407e+000  8.8753074e-001  8.9657542e-001  6.3716244e-001  1.5304152e+000  1.4467415e+000  1.4666841e+000  2.1027458e+000  1.9485416e+000  2.0678594e+000  2.1088797e+000  2.1514473e+000
  2.4570566e+000  1.9647981e+000  2.1890412e+000  2.4217077e+000  2.6430310e+000  3.5787738e+000  4.2455236e+000  1.7817530e+000  2.5776397e+000  1.9945397e+000  2.5811942e+000  2.7927405e+000  2.5990428e+000  3.6906524e+000  3.4878385e+000  2.9604341e+000  2.7464985e+000  2.9991896e+000
  4.8815584e+000  4.3399691e+000  4.2969747e+000  4.1247376e+000  3.8759962e+000  4.3341915e+000  5.8966402e+000  3.7697980e+000  3.5221285e+000  2.6043345e+000  3.9848319e+000  3.9062394e+000  3.7538458e+000  4.2728663e+000  4.9776018e+000  4.6008651e+000  4.5980750e+000  4.9841179e+000
