-START-OF-DATA-
0.0     38.4
  1700.0    38.4
  1764.5    38.4
  1765.5    38.4
  1766.5    38.4
  1767.5    38.4
  1768.5    38.4
  1769.5    38.4
  1770.5    38.4
  1771.5    38.4
  1772.5    38.4
  1773.5    38.4
  1774.5    38.4
  1775.5    38.4
  1776.5    38.4
  1777.5    38.4
  1778.5    38.4
  1779.5    38.4
  1780.5    38.4
  1781.5    38.4
  1782.5    38.4
  1783.5    38.4
  1784.5    38.4
  1785.5    38.4
  1786.5    38.4
  1787.5    38.4
  1788.5    38.4
  1789.5    38.4
  1790.5    38.4
  1791.5    38.4
  1792.5    38.4
  1793.5    38.4
  1794.5    38.4
  1795.5    38.4
  1796.5    38.4
  1797.5    38.4
  1798.5    38.4
  1799.5    38.4
  1800.5    38.4
  1801.5    38.4
  1802.5    38.4
  1803.5    38.4
  1804.5    38.4
  1805.5    38.4
  1806.5    38.4
  1807.5    38.4
  1808.5    38.4
  1809.5    38.4
  1810.5    38.4
  1811.5    38.4
  1812.5    38.4
  1813.5    38.4
  1814.5    38.4
  1815.5    38.4
  1816.5    38.4
  1817.5    38.4
  1818.5    38.4
  1819.5    38.4
  1820.5    38.4
  1821.5    38.4
  1822.5    38.4
  1823.5    38.4
  1824.5    38.4
  1825.5    38.4
  1826.5    38.4
  1827.5    38.4
  1828.5    38.4
  1829.5    38.4
  1830.5    38.4
  1831.5    38.4
  1832.5    38.4
  1833.5    38.4
  1834.5    38.4
  1835.5    38.4
  1836.5    38.4
  1837.5    38.4
  1838.5    38.4
  1839.5    38.4
  1840.5    37.5
  1841.5    37.4
  1842.5    37.2
  1843.5    37.1
  1844.5    36.9
  1845.5    36.8
  1846.5    36.7
  1847.5    36.4
  1848.5    36.3
  1849.5    36.1
  1850.5    36.0
  1851.5    35.8
  1852.5    35.7
  1853.5    35.5
  1854.5    35.3
  1855.5    35.2
  1856.5    35.0
  1857.5    34.7
  1858.5    34.5
  1859.5    34.3
  1860.5    34.1
  1861.5    33.7
  1862.5    33.5
  1863.5    33.3
  1864.5    33.0
  1865.5    32.8
  1866.5    32.8
  1867.5    32.8
  1868.5    32.8
  1869.5    32.8
  1870.5    32.8
  1871.5    32.9
  1872.5    32.9
  1873.5    32.9
  1874.5    32.9
  1875.5    32.9
  1876.5    32.9
  1877.5    32.9
  1878.5    33.0
  1879.5    33.0
  1880.5    33.0
  1881.5    33.0
  1882.5    33.0
  1883.5    33.1
  1884.5    33.1
  1885.5    33.1
  1886.5    33.3
  1887.5    33.4
  1888.5    33.6
  1889.5    33.7
  1890.5    34.0
  1891.5    34.2
  1892.5    34.3
  1893.5    34.5
  1894.5    34.6
  1895.5    34.8
  1896.5    34.8
  1897.5    34.7
  1898.5    34.6
  1899.5    34.6
  1900.5    34.6
  1901.5    34.5
  1902.5    34.5
  1903.5    34.4
  1904.5    34.3
  1905.5    34.3
  1906.5    34.0
  1907.5    33.6
  1908.5    33.3
  1909.5    33.0
  1910.5    32.7
  1911.5    32.4
  1912.5    32.1
  1913.5    31.8
  1914.5    31.5
  1915.5    31.2
  1916.5    31.0
  1917.5    30.9
  1918.5    30.8
  1919.5    30.7
  1920.5    30.6
  1921.5    30.5
  1922.5    30.4
  1923.5    30.3
  1924.5    30.2
  1925.5    30.1
  1926.5    29.5
  1927.5    28.9
  1928.5    28.2
  1929.5    27.6
  1930.5    27.0
  1931.5    26.4
  1932.5    25.8
  1933.5    25.1
  1934.5    24.5
  1935.5    23.9
  1936.5    23.3
  1937.5    22.6
  1938.5    22.0
  1939.5    21.4
  1940.5    20.8
  1941.5    20.1
  1942.5    19.5
  1943.5    18.9
  1944.5    18.3
  1945.5    17.7
  1946.5    17.1
  1947.5    16.6
  1948.5    16.1
  1949.5    15.6
  1950.5    15.1
  1951.5    14.5
  1952.5    14.0
  1953.5    13.5
  1954.5    13.0
  1955.5    46.0
  1956.5    76.5
  1957.5   111.1
  1958.5   166.5
  1959.5   230.5
  1960.5   254.8
  1961.5   263.4
  1962.5   353.4
  1963.5   631.4
  1964.5   778.1
  1965.5   773.6
  1966.5   724.8
  1967.5   678.1
  1968.5   629.3
  1969.5   609.6
  1970.5   595.0
  1971.5   565.9
  1972.5   530.6
  1973.5   482.9
  1974.5   450.7
  1975.5   433.0
  1976.5   414.3
  1977.5   398.8
  1978.5   387.3
  1979.5   368.6
  1980.5   347.9
  1981.5   329.2
  1982.5   303.2
  1983.5   272.1
  1984.5   256.5
  1985.5   251.3
  1986.5   244.0
  1987.5   230.5
  1988.5   212.9
  1989.5   204.6
  1990.5   193.1
  1991.5   182.8
  1992.5   173.4
  1993.5   164.1
  1994.5   155.8
  1995.5   149.5
  2010.0   100.0
-END-OF-DATA-


