   7.1808400e+00   7.2501600e+00   7.6030100e+00   7.6247800e+00   7.7735500e+00   7.6678000e+00   7.6074900e+00   7.5277900e+00   7.4437500e+00   7.7172600e+00   7.5618800e+00   7.5787700e+00   7.3384400e+00   7.0560400e+00   6.7899700e+00   6.7495100e+00   6.2385200e+00   5.7292600e+00   5.4712400e+00   5.6290000e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   7.4459200e+00   8.2250100e+00   8.2666600e+00   7.8640800e+00   7.7432400e+00   8.0187200e+00   8.0782700e+00   7.7048000e+00   7.6069000e+00   7.8412500e+00   7.6635700e+00   7.3571300e+00
  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   7.5163400e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   6.0479000e+00   6.7189800e+00  -9.9999900e+18  -9.9999900e+18   8.3393200e+00   8.3927900e+00   9.5555500e+00   9.4493100e+00   8.0588800e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18
  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   6.3292300e+00   7.8462000e+00   9.0734800e+00   8.3760500e+00   6.5460500e+00   6.4145000e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   8.9743300e+00   8.6597500e+00   9.9550700e+00   1.0513700e+01   1.0284300e+01   9.7917900e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18
  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   7.1976700e+00   6.9859000e+00   7.3520000e+00   9.3455000e+00   9.5203700e+00   9.2977300e+00   9.2113100e+00   9.3668800e+00   8.4283100e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   9.3528600e+00   1.0803800e+01   1.1422600e+01   1.1484600e+01   1.0813100e+01  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18
  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   6.9708900e+00   8.1882800e+00   9.6265400e+00   1.0341700e+01   1.0180800e+01   1.0503400e+01   1.0785300e+01   1.0708900e+01   9.7993100e+00   7.3003900e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   8.6078400e+00   1.1037400e+01   1.1424300e+01   1.1232400e+01   1.0498000e+01   8.8050200e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18
  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   5.9305400e+00   6.9074100e+00   9.3691500e+00   1.0591100e+01   1.0897000e+01   1.1021700e+01   1.0953800e+01   1.0950400e+01   1.0665900e+01   9.7802300e+00   8.3703600e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   7.3202200e+00   9.5349200e+00   1.0781400e+01   1.0981500e+01   1.0455000e+01   9.9636200e+00   8.4740800e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18
  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   6.4608600e+00   7.5202100e+00   9.8739300e+00   1.0497500e+01   1.0718100e+01   1.0763800e+01   1.0535700e+01   1.0346800e+01   9.9817800e+00   9.3002900e+00   8.8018000e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   6.1672300e+00   8.7059600e+00   1.0010900e+01   1.0201600e+01   9.9403100e+00   9.1224300e+00   8.9530800e+00  -9.9999900e+18   5.5677100e+00   4.8549500e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18
  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   5.8916900e+00   7.6279100e+00   9.7207200e+00   1.0144700e+01   1.0223800e+01   1.0066500e+01   9.7712100e+00   9.3743400e+00   8.9550100e+00   8.4111700e+00   8.4808600e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   7.2038100e+00   9.1550300e+00   9.6837800e+00   9.1833200e+00   8.4384800e+00   7.8825400e+00   7.8194000e+00   5.9844400e+00   5.2406300e+00   5.7506000e+00   5.8869800e+00   4.5364900e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18
  -9.9999900e+18  -9.9999900e+18   6.2948800e+00   6.1186800e+00   8.2842700e+00   9.3915600e+00   9.5094700e+00   9.3047800e+00   9.0467100e+00   8.8540800e+00   8.5319900e+00   8.2147200e+00   7.6544800e+00   7.7965300e+00   6.0414100e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18   7.1070300e+00   8.2210000e+00   8.3527800e+00   7.8160100e+00   7.3742300e+00   7.4893400e+00   6.9861400e+00  -9.9999900e+18  -9.9999900e+18   6.1147800e+00   6.4461400e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18
  -9.9999900e+18  -9.9999900e+18   6.7339900e+00   7.0981200e+00   7.6251900e+00   8.1921300e+00   8.1649300e+00   7.9173900e+00   7.4862900e+00   8.0282100e+00   8.2008300e+00   7.8731300e+00   7.1664300e+00   6.7263100e+00   6.6049900e+00  -9.9999900e+18   6.0838700e+00   5.3551700e+00   6.5508500e+00   6.9107500e+00   6.9303200e+00   6.7673400e+00   6.7976100e+00   7.2651600e+00   6.5399800e+00  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18  -9.9999900e+18
