0.18585072283022844	0.07965030978438362	0.05310020652292241	0.021240082609168966	0.06372024782750689	0	0	0	0	0	0	0	0	0.06903026847979912	0.0902703510889681	0.021240082609168966	0.06903026847979912	0.07434028913209137	0.031860123913753445	0.026550103261461205	0	0	0	0.06372024782750689	0.05841022717521465	0	0	0	0	0	0	0.04779018587063017	0.05310020652292241	0.010620041304584483	0.10620041304584482	0.1433705576118905
0	0.286741115223781	0.4420592193033291	0.35842639402972626	0.6571150557211648	0.4779018587063017	0.08363282527360279	0.3464788475620687	0.27479356875612343	0.38232148696504137	0.8124331598007128	0.5615346839799045	0.5973773233828771	0.39426903343269887	0.09558037174126034	0	0	0	0	0	0	0	0	0.023895092935315086	0	0	0	0	0	0	0.2270033828854933	0.5017969516416168	0.573482230447562	0.836328252736028	0.9080135315419732	0.07168527880594525
0	0.4232845034255815	0.6963712798291825	0.39597582578522145	0	0.027308677640360095	0.10923471056144038	0.027308677640360095	0	0.24577809876324086	0.6007909080879221	0.4505931810659416	0.6007909080879221	0.7782973127502627	0.286741115223781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15019772702198053	0.9011863621318832	0.846569006851163	0.846569006851163	0.9558037174126034	0.9284950397722432	0.040963016460540146
0	0	0.2293928921790248	0.1720446691342686	0.0573482230447562	0.15292859478601656	0	0	0	0	0	0	0.07646429739300828	0.5352500817510579	0.8793394200195952	0.4587857843580496	0	0	0	0	0	0	0	0	0	0.3058571895720331	0	0	0.4396697100097976	0.4587857843580496	0.9558037174126034	0.8219911969748389	0.26762504087552896	0.841107271323091	0.7455268995818307	0.19116074348252068
0	0	0.3632054126167893	0.286741115223781	0.09558037174126034	0	0	0	0	0	0	0	0	0.3440893382685372	0.573482230447562	0.6690626021888223	0.15292859478601656	0	0	0	0	0	0	0	0	0.03823214869650414	0.26762504087552896	0.4014375613132934	0.7072947508853265	0.8602233456713431	0.9366876430643513	0.6499465278405704	0	0.1146964460895124	0.1720446691342686	0
0.04779018587063017	0	0.5017969516416168	0.19116074348252068	0.09558037174126034	0	0	0	0	0	0	0	0	0.11947546467657542	0.04779018587063017	0.573482230447562	0.43011167283567153	0.11947546467657542	0	0	0	0	0	0	0	0.04779018587063017	0.5017969516416168	0.43011167283567153	0.573482230447562	0.3106362081590961	0.6929576951241374	0.21505583641783577	0	0	0.38232148696504137	0.43011167283567153
0.07168527880594525	0.04779018587063017	0.09558037174126034	0.023895092935315086	0.11947546467657542	0	0	0	0	0	0	0	0	0.23895092935315085	0	0.07168527880594525	0.7168527880594525	0.4062165799003564	0.19116074348252068	0	0	0	0	0	0	0.33453130109441115	0.11947546467657542	0.16726565054720557	0.26284602228846593	0.5017969516416168	0.11947546467657542	0	0	0.023895092935315086	0.35842639402972626	0.21505583641783577
0	0	0	0.19116074348252068	0.07168527880594525	0	0	0	0	0	0	0	0	0.23895092935315085	0.04779018587063017	0.286741115223781	0.33453130109441115	0.4779018587063017	0	0	0	0	0	0	0	0.26284602228846593	0.11947546467657542	0.04779018587063017	0.16726565054720557	0.5017969516416168	0.09558037174126034	0.26284602228846593	0.04779018587063017	0	0	0.33453130109441115
0	0.07168527880594525	0	0.1433705576118905	0	0	0	0	0	0	0	0	0	0	0.07168527880594525	0.09558037174126034	0.07168527880594525	0.19116074348252068	0.07168527880594525	0	0	0	0	0	0	0.19116074348252068	0.4540067657709866	0.09558037174126034	0	0	0.26284602228846593	0.35842639402972626	0.3106362081590961	0.23895092935315085	0	0
0	0.21505583641783577	0	0	0	0	0	0	0	0	0	0	0	0	0.04779018587063017	0	0	0	0	0	0	0	0	0	0	0.023895092935315086	0.04779018587063017	0	0	0	0.07168527880594525	0.19116074348252068	0.19116074348252068	0.5017969516416168	0.09558037174126034	0.04779018587063017
0	0	0.031860123913753445	0	0	0	0	0	0	0	0	0	0	0	0.031860123913753445	0	0.031860123913753445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031860123913753445	0.19116074348252068	0.19116074348252068	0.7009227261025758	0.22302086739627414
0.023895092935315086	0	0.023895092935315086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023895092935315086	0.023895092935315086	0	0	0	0	0	0	0	0	0	0	0	0	0.04779018587063017	0	0.11947546467657542	0.21505583641783577	0.09558037174126034
0.4141816108787948	0	0.09558037174126034	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12744049565501378	0.031860123913753445	0	0	0	0	0	0	0.15930061956876723	0	0	0	0	0	0	0	0	0	0	0.09558037174126034
0.573482230447562	0	0.09558037174126034	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031860123913753445	0.09558037174126034	0	0	0	0	0	0	0.031860123913753445	0	0	0	0	0	0	0	0	0	0.031860123913753445	0.06372024782750689
0.5097619826200551	0	0.031860123913753445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031860123913753445	0.031860123913753445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.11947546467657542	0	0.11947546467657542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023895092935315086	0.286741115223781	0.38232148696504137	0.023895092935315086	0	0	0	0	0	0	0	0	0	0	0	0	0.023895092935315086	0	0.04779018587063017
0	0.22302086739627414	0.06372024782750689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22302086739627414	0.22302086739627414	0.12744049565501378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031860123913753445
0.12744049565501378	0.4779018587063017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4141816108787948	0.09558037174126034	0.06372024782750689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06372024782750689
0.25488099131002756	0.4779018587063017	0.031860123913753445	0.031860123913753445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7009227261025758	0.4779018587063017	0.19116074348252068	0.12744049565501378	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.19116074348252068	0.25488099131002756	0.06372024782750689	0.22302086739627414	0.22302086739627414	0	0	0	0	0	0	0	0	0	0	0	0	0.031860123913753445	0.7009227261025758	0.9558037174126034	0.5416221065338086	0.15930061956876723	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.023895092935315086	0.04779018587063017	0	0.11947546467657542	0.16726565054720557	0	0	0	0	0	0	0	0	0	0	0	0	0.023895092935315086	0.5973773233828771	0.836328252736028	0.04779018587063017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38232148696504137	0.4141816108787948	0.3504613630512879	0.031860123913753445	0.06372024782750689	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.031860123913753445	0.22302086739627414	0.15930061956876723	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09558037174126034	0.5097619826200551	0.15930061956876723	0.031860123913753445	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.09558037174126034	0.573482230447562	0.31860123913753446	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09558037174126034	0.5097619826200551	0.15930061956876723	0.031860123913753445	0.06372024782750689	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.023895092935315086	0.023895092935315086	0.33453130109441115	0.38232148696504137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5017969516416168	0.3106362081590961	0	0.023895092935315086	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.15930061956876723	0	0.15930061956876723	0.8602233456713431	0.031860123913753445	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6372024782750689	0.25488099131002756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.1433705576118905	0	0.09558037174126034	0.9080135315419732	0.1433705576118905	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5495871375122469	0.33453130109441115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.09558037174126034	0	0.5017969516416168	0.836328252736028	0.11947546467657542	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6212724163181922	0.19116074348252068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.11947546467657542	0.023895092935315086	0.11947546467657542	0.5017969516416168	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04779018587063017	0.8124331598007128	0.26284602228846593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.07168527880594525	0	0	0.09558037174126034	0	0	0	0	0	0	0	0	0	0	0.04779018587063017	0.573482230447562	0.07168527880594525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.04779018587063017	0	0	0.023895092935315086	0	0	0	0	0	0	0	0	0	0	0.023895092935315086	0.11947546467657542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07646429739300828	0.1146964460895124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09558037174126034	0.07646429739300828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013654338820180047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.04779018587063017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.18638172489545768	0.32019424533322216	0.04779018587063017	0.09558037174126034	0.05256920445769319	0.09558037174126034	0.09558037174126034	0	0.0573482230447562	0	0	0	0	0	0	0	0	0	0	0.01433705576118905	0.0047790185870630175	0	0	0	0	0	0	0	0	0	0
 
