-START-OF-DATA-
0.0			0.101
1.0			0.102
2.0			0.103
3.0			0.104
4.0			0.105
5.0			0.106
6.0			0.107
7.0			0.108
8.0			0.109
9.0			0.110
10.0			0.111
11.0			0.112
12.0			0.113
13.0			0.114
14.0			0.115
15.0			0.116
16.0			0.117
17.0			0.118
18.0			0.119
19.0			0.120
20.0			0.121
21.0			0.122
22.0			0.123
23.0			0.124
24.0			0.125
25.0			0.126
26.0			0.127
27.0			0.128
28.0			0.129
29.0			0.130
30.0			0.131
31.0			0.132
32.0			0.133
33.0			0.134
34.0			0.135
35.0			0.136
36.0			0.137
37.0			0.138
38.0			0.139
39.0			0.140
40.0			0.141
41.0			0.142
42.0			0.143
43.0			0.144
44.0			0.145
45.0			0.146
46.0			0.147
47.0			0.148
48.0			0.149
49.0			0.150
50.0			0.151
51.0			0.152
52.0			0.153
53.0			0.154
54.0			0.155
55.0			0.156
56.0			0.157
57.0			0.158
58.0			0.159
59.0			0.160
60.0			0.161
61.0			0.162
62.0			0.163
63.0			0.164
64.0			0.165
65.0			0.166
66.0			0.167
67.0			0.168
68.0			0.169
69.0			0.170
70.0			0.171
71.0			0.172
72.0			0.173
73.0			0.174
74.0			0.175
75.0			0.176
76.0			0.177
77.0			0.178
78.0			0.179
79.0			0.180
80.0			0.181
81.0			0.182
82.0			0.183
83.0			0.184
84.0			0.185
85.0			0.186
86.0			0.187
87.0			0.188
88.0			0.189
89.0			0.190
90.0			0.191
91.0			0.192
92.0			0.193
93.0			0.194
94.0			0.195
95.0			0.196
96.0			0.197
97.0			0.198
98.0			0.199
99.0			0.200
100.0			0.201
101.0			0.202
102.0			0.203
103.0			0.204
104.0			0.205
105.0			0.206
106.0			0.207
107.0			0.208
108.0			0.209
109.0			0.210
110.0			0.211
111.0			0.212
112.0			0.213
113.0			0.214
114.0			0.215
115.0			0.216
116.0			0.217
117.0			0.218
118.0			0.219
119.0			0.220
120.0			0.221
121.0			0.222
122.0			0.223
123.0			0.224
124.0			0.225
125.0			0.226
126.0			0.227
127.0			0.228
128.0			0.229
129.0			0.230
130.0			0.231
131.0			0.232
132.0			0.233
133.0			0.234
134.0			0.235
135.0			0.236
136.0			0.237
137.0			0.238
138.0			0.239
139.0			0.240
140.0			0.241
141.0			0.242
142.0			0.243
143.0			0.244
144.0			0.245
145.0			0.246
146.0			0.247
147.0			0.248
148.0			0.249
149.0			0.250
150.0			0.251
151.0			0.252
152.0			0.253
153.0			0.254
154.0			0.255
155.0			0.256
156.0			0.257
157.0			0.258
158.0			0.259
159.0			0.260
160.0			0.261
161.0			0.262
162.0			0.263
163.0			0.264
164.0			0.265
165.0			0.266
166.0			0.267
167.0			0.268
168.0			0.269
169.0			0.270
170.0			0.271
171.0			0.272
172.0			0.273
173.0			0.274
174.0			0.275
175.0			0.276
176.0			0.277
177.0			0.278
178.0			0.279
179.0			0.280
180.0			0.281
181.0			0.282
182.0			0.283
183.0			0.284
184.0			0.285
185.0			0.286
186.0			0.287
187.0			0.288
188.0			0.289
189.0			0.290
190.0			0.291
191.0			0.292
192.0			0.293
193.0			0.294
194.0			0.295
195.0			0.296
196.0			0.297
197.0			0.298
198.0			0.299
199.0			0.300
200.0			0.301
201.0			0.302
202.0			0.303
203.0			0.304
204.0			0.305
205.0			0.306
206.0			0.307
207.0			0.308
208.0			0.309
