-START-OF-DATA-
0.0	2.445
8960.6	2.445
28220.6	2.834
41274.7	2.803
46363.0	1.804
56424.3	0.769
66839.3	-0.609
96719.1	1.557
104635.8	0.960
111233.7	1.644
117830.7	0.996
125747.4	1.304
139983.5	1.958
156764.0	1.582
171136.0	1.711
187662.6	1.604
200458.2	1.662
207483.4	2.224
213054.7	1.399
227540.1	2.137
248711.0	2.406
269881.9	2.407
290993.0	2.748
312104.1	2.504
336548.5	2.829
357659.7	2.447
383215.2	2.675
405437.4	2.472
425437.4	2.467
435993.0	2.662
457659.7	2.752
508770.8	2.696
525437.4	2.352
554326.3	1.929
9999999.9   1.929
-END-OF-DATA-

SHEET: unsmoothed_R07
XLS: DATA.summary.141214.xls
